# $a$ $x_\mathrm{HI}$ $\sigma_8$ $n_\mathrm{s}$ $h$ $\Omega_\mathrm{b}$ $\Omega_\mathrm{m}$ $\zeta_\mathrm{UV}$ $z_\mathrm{mid}$
9.385205e-02 7.124293e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
9.572909e-02 6.846418e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
9.764367e-02 6.547951e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
9.959654e-02 6.228081e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.015885e-01 5.884361e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.036203e-01 5.519435e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.056926e-01 5.131573e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.078065e-01 4.721643e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.099626e-01 4.290482e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.121619e-01 3.836646e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.144051e-01 3.356129e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.166932e-01 2.859955e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.190271e-01 2.356070e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.214076e-01 1.835396e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.238358e-01 1.340250e-01 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.263125e-01 9.053744e-02 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.288388e-01 5.441770e-02 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.314155e-01 2.823822e-02 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.340438e-01 1.335611e-02 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.367247e-01 4.765730e-03 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.394592e-01 5.851549e-04 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.422484e-01 1.833572e-05 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.450934e-01 8.280881e-06 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.479952e-01 0.000000e+00 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.509551e-01 0.000000e+00 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.539742e-01 0.000000e+00 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.570537e-01 0.000000e+00 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.601948e-01 0.000000e+00 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.633987e-01 0.000000e+00 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
1.666667e-01 0.000000e+00 8.500459e-01 9.790451e-01 7.065099e-01 5.353981e-02 3.954619e-01 2.185908e+01 8.401851e+00
2.749370e-02 9.997802e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
2.804357e-02 9.997802e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
2.860444e-02 9.997802e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
2.917653e-02 9.997803e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
2.976006e-02 9.997803e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.035526e-02 9.997805e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.096237e-02 9.997806e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.158162e-02 9.997807e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.221325e-02 9.997807e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.285751e-02 9.997807e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.351466e-02 9.997845e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.418496e-02 9.997845e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.486866e-02 9.997846e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.556603e-02 9.997846e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.627735e-02 9.997846e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.700290e-02 9.997848e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.774296e-02 9.997848e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.849782e-02 9.997849e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
3.926777e-02 9.997849e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.005313e-02 9.997849e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.085418e-02 9.997849e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.167127e-02 9.997859e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.250470e-02 9.997859e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.335479e-02 9.997850e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.422188e-02 9.997829e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.510632e-02 9.997779e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.600845e-02 9.997674e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.692862e-02 9.997586e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.786718e-02 9.997458e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.882453e-02 9.997258e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
4.980102e-02 9.996982e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.079706e-02 9.996592e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.181299e-02 9.996045e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.284923e-02 9.995289e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.390623e-02 9.994290e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.498436e-02 9.992995e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.608405e-02 9.991350e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.720572e-02 9.989277e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.834983e-02 9.986644e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
5.951683e-02 9.983335e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
6.070717e-02 9.979209e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
6.192131e-02 9.974155e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
6.315974e-02 9.967946e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
6.442294e-02 9.960475e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
6.571140e-02 9.951485e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
6.702561e-02 9.940752e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
6.836611e-02 9.928116e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
6.973345e-02 9.913093e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
7.112811e-02 9.895580e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
7.255067e-02 9.875336e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
7.400172e-02 9.852000e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
7.548172e-02 9.824923e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
7.699136e-02 9.793969e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
7.853121e-02 9.758584e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
8.010183e-02 9.718499e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
8.170389e-02 9.672732e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
8.333792e-02 9.621131e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
8.500467e-02 9.563083e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
8.670478e-02 9.498052e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
8.843891e-02 9.425287e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
9.020769e-02 9.344309e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
9.201181e-02 9.254583e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
9.385205e-02 9.154665e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
9.572909e-02 9.043558e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
9.764367e-02 8.920845e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
9.959654e-02 8.785546e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.015885e-01 8.636780e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.036203e-01 8.473518e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.056926e-01 8.294092e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.078065e-01 8.096856e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.099626e-01 7.881254e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.121619e-01 7.646140e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.144051e-01 7.389109e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.166932e-01 7.109070e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.190271e-01 6.805288e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.214076e-01 6.474270e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.238358e-01 6.115212e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.263125e-01 5.729057e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.288388e-01 5.312157e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.314155e-01 4.860465e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.340438e-01 4.365611e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.367247e-01 3.829581e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.394592e-01 3.260817e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.422484e-01 2.656561e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.450934e-01 2.034664e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.479952e-01 1.453566e-01 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.509551e-01 9.366243e-02 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.539742e-01 5.371961e-02 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.570537e-01 3.012414e-02 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.601948e-01 1.568202e-02 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.633987e-01 6.248164e-03 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
1.666667e-01 8.294193e-04 7.589567e-01 9.413889e-01 6.649211e-01 4.315279e-02 3.963768e-01 2.117868e+01 6.656465e+00
2.749370e-02 9.997802e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
2.804357e-02 9.997802e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
2.860444e-02 9.997803e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
2.917653e-02 9.997805e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
2.976006e-02 9.997806e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.035526e-02 9.997807e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.096237e-02 9.997845e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.158162e-02 9.997845e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.221325e-02 9.997846e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.285751e-02 9.997846e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.351466e-02 9.997848e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.418496e-02 9.997849e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.486866e-02 9.997849e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.556603e-02 9.997859e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.627735e-02 9.997859e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.700290e-02 9.997860e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.774296e-02 9.997860e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.849782e-02 9.997863e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
3.926777e-02 9.997863e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.005313e-02 9.997864e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.085418e-02 9.997864e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.167127e-02 9.998246e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.250470e-02 9.998468e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.335479e-02 9.998285e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.422188e-02 9.998237e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.510632e-02 9.998173e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.600845e-02 9.998059e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.692862e-02 9.997900e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.786718e-02 9.997693e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.882453e-02 9.997444e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
4.980102e-02 9.997139e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.079706e-02 9.996747e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.181299e-02 9.996253e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.284923e-02 9.995579e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.390623e-02 9.994679e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.498436e-02 9.993489e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.608405e-02 9.991970e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.720572e-02 9.990056e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.834983e-02 9.987656e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
5.951683e-02 9.984661e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
6.070717e-02 9.980965e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
6.192131e-02 9.976454e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
6.315974e-02 9.970892e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
6.442294e-02 9.964277e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
6.571140e-02 9.956362e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
6.702561e-02 9.946852e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
6.836611e-02 9.935651e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
6.973345e-02 9.922604e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
7.112811e-02 9.907295e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
7.255067e-02 9.889708e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
7.400172e-02 9.869340e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
7.548172e-02 9.845822e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
7.699136e-02 9.818977e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
7.853121e-02 9.788305e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
8.010183e-02 9.753581e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
8.170389e-02 9.714479e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
8.333792e-02 9.670576e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
8.500467e-02 9.621617e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
8.670478e-02 9.566923e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
8.843891e-02 9.506197e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
9.020769e-02 9.439024e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
9.201181e-02 9.364465e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
9.385205e-02 9.282112e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
9.572909e-02 9.191818e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
9.764367e-02 9.093049e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
9.959654e-02 8.985200e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
1.015885e-01 8.868006e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
1.036203e-01 8.740411e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
1.056926e-01 8.602590e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
1.078065e-01 8.451682e-01 8.719022e-01 9.785701e-01 6.835819e-01 5.162344e-02 2.481930e-01 1.797194e+01 6.084833e+00
