# $\sigma_8$ $n_\mathrm{s}$ $h$ $\Omega_\mathrm{b}$ $\Omega_\mathrm{m}$ $\zeta_\mathrm{UV}$ $T_\mathrm{vir}$ $E_0$ $L_\mathrm{X}$
8.317975354813038624e-01 9.609040341287851117e-01 7.028051213346421244e-01 5.339595052685588983e-02 3.210965159453451623e-01 2.341960236430168152e+01 4.597645960748195648e+00 6.372419991530478001e+02 3.957930448651313782e+01
8.319463977463542603e-01 9.646931540690362183e-01 6.907733754798769388e-01 4.636678477788343938e-02 3.432383054664358557e-01 2.851908205542713404e+01 4.346306507661938490e+00 3.141121904365718365e+02 3.998639751784503460e+01
7.988948573790490837e-01 9.609302071634679976e-01 6.759759592622518465e-01 5.036501965291798055e-02 2.984163646103814016e-01 2.667568115983158350e+01 4.528246939554810169e+00 7.932210858911275864e+02 4.060055562853813171e+01
7.852246963851153838e-01 9.771669763777405260e-01 6.940580406025051996e-01 4.786112425887957544e-02 2.898179009800777028e-01 2.080043981783092022e+01 4.495345691218972206e+00 1.170558380708098412e+03 4.013215777464210987e+01
8.116897613801061784e-01 9.497790398769080378e-01 6.492547409594058294e-01 5.285570367045700629e-02 3.163161767797544321e-01 3.389478485099971294e+01 4.679225565865635872e+00 7.496839980594813824e+02 3.926928092166781425e+01
8.234544200696051197e-01 9.845129552524537475e-01 6.660236184097826362e-01 5.223283172018826359e-02 3.277916801210493114e-01 2.973557841032743454e+01 4.405187020450830104e+00 9.873875434510409832e+02 4.040565467998385429e+01
7.903973936907947584e-01 9.462962402090430158e-01 6.812735373698174390e-01 4.874900209570303539e-02 2.830744885869324046e-01 2.414126377552747726e+01 4.620123060792684200e+00 5.665123175829648972e+02 3.901126787252724171e+01
8.106008293353020866e-01 9.733516027465463072e-01 6.552371267028153090e-01 5.047325633831322572e-02 3.097624139498919016e-01 2.345203078817576170e+01 4.356191944330930710e+00 4.692679177969694138e+02 3.972865912318229675e+01
8.370603940136730481e-01 9.587598976384847926e-01 7.004965840451419234e-01 4.599360097611323445e-02 3.363029915235936640e-01 3.279545850586146116e+01 4.569185585528612314e+00 9.483776564709842205e+02 4.087383891455829144e+01
8.408902642749249701e-01 9.787768080145120564e-01 6.594265443444251584e-01 4.890187144737691283e-02 3.058341571923345326e-01 3.495848652906715870e+01 4.444210436567663791e+00 1.032241493649780750e+03 4.031957202591001987e+01
8.064193670697510363e-01 9.539935208674520384e-01 7.046274796858429390e-01 5.181897416470572504e-02 3.506561586923897522e-01 2.186047938652336597e+01 4.631215314194560229e+00 6.093878720887005329e+02 3.920687814429402351e+01
7.938610720135271803e-01 9.689278868999332550e-01 6.617756066828965889e-01 4.528241087954491817e-02 3.225948063444346037e-01 2.583187770564109087e+01 4.395195664092898191e+00 4.262816702015697956e+02 3.954929943941533566e+01
8.198735837511718083e-01 9.625195891916752400e-01 6.769668605908750747e-01 5.145367063341662467e-02 2.960964519523083815e-01 2.767894071061164141e+01 4.580261104926466764e+00 9.034147264435887337e+02 4.091266518086194992e+01
8.156386439375579167e-01 9.724183843512088643e-01 6.972514343433081629e-01 4.942020392177626925e-02 2.847813481858000317e-01 3.172094238456338644e+01 4.304251021146773937e+00 3.836834209039807320e+02 3.979130607098340988e+01
7.811585986115038294e-01 9.551813334472477601e-01 6.525066571481525912e-01 4.705067715507001147e-02 3.294986177684739448e-01 2.237385255750268698e+01 4.520369671285152435e+00 8.608173538930714130e+02 4.068618055246770382e+01
8.022431855149566582e-01 9.809547956086694942e-01 6.874042003773153109e-01 5.330464099107310588e-02 3.391497103219852094e-01 2.496692812070250511e+01 4.453319342434406636e+00 1.103074525762349367e+03 4.009281273558735847e+01
8.282465348266064842e-01 9.453427349258214374e-01 6.726654496587812782e-01 4.768147598665208042e-02 3.126090715603903059e-01 3.056490486487746239e+01 4.671380385756492615e+00 6.802200274541974068e+02 3.944909840263426304e+01
8.274273980282247365e-01 9.819526919931174103e-01 7.060110941328108236e-01 5.090333698868751422e-02 3.189701879119500316e-01 2.225448162760585546e+01 4.539107053726911367e+00 1.119194783829152584e+03 3.917680199444293976e+01
8.014216991014778690e-01 9.437564868744462432e-01 6.607391589306295110e-01 4.582911385076120919e-02 2.907564491556957065e-01 3.165739001240581274e+01 4.335488451272248689e+00 6.420479879714548588e+02 4.028308743052184582e+01
7.840894564487039808e-01 9.708015736009926178e-01 6.792889576204120816e-01 5.233087301433086980e-02 3.003337627073749960e-01 3.093980090692639351e+01 4.690044573694467367e+00 3.936077878810465336e+02 4.093779748305678368e+01
8.185671593122183509e-01 9.562303779482841382e-01 6.640229058437049359e-01 4.838530432658270236e-02 3.468711659761145594e-01 2.528777943924069405e+01 4.484483482688665035e+00 8.164751490578055382e+02 3.958267124183475971e+01
8.209276069574057422e-01 9.672316482741385446e-01 6.512528231725096539e-01 4.822793475763872267e-02 3.355206622939556627e-01 2.100958422757685184e+01 4.612428293004631641e+00 4.635645037516951561e+02 4.071140416152775288e+01
7.949164220191538011e-01 9.634892061300576183e-01 6.960434160739183973e-01 5.275454952001572273e-02 3.072735328964888990e-01 3.416157887317240238e+01 4.412923463061451557e+00 8.864327282644808292e+02 3.982476967200636864e+01
8.037234027929603952e-01 9.796951967276632534e-01 6.704767862692475600e-01 4.653438463287427884e-02 2.792854004289954672e-01 2.831841342616826296e+01 4.561449717357755063e+00 1.077472904417663813e+03 3.941917508654296398e+01
8.381956053398549322e-01 9.523277648318558830e-01 6.852578407883643807e-01 4.993182614624500776e-02 3.257091432429849998e-01 2.641547464299947023e+01 4.363884228840469781e+00 6.003252452239394188e+02 4.005648048222064972e+01
8.341299957282840571e-01 9.749748223446309536e-01 6.746662746541202127e-01 5.340474836101755801e-02 2.936028893452137800e-01 2.423867255449295044e+01 4.638958145678043543e+00 5.154468893073499203e+02 4.050013837590813637e+01
8.076718508325516632e-01 9.577172616723924614e-01 6.893886641211807165e-01 4.731571011517197306e-02 3.218165669135749085e-01 2.989435613155364990e+01 4.436522057652473094e+00 9.363349981606006622e+02 3.989531887508928776e+01
7.912169864647090600e-01 9.835009595904499191e-01 6.470047409258782301e-01 4.985233443548903187e-02 3.485783039119094706e-01 3.245718735735863447e+01 4.587947380542755305e+00 1.027458167821168900e+03 3.936463225632905960e+01
8.242754540838300725e-01 9.478683892957866508e-01 6.917368118263781396e-01 4.688413813982159062e-02 3.020409786917269135e-01 2.305061686318367720e+01 4.387453787028789520e+00 5.483355461619794369e+02 4.022024569474160671e+01
8.143861887849866976e-01 9.762396156530827040e-01 6.824822824060916560e-01 4.544791223380714729e-02 3.135518841242417865e-01 2.744598465505987406e+01 4.509557623788714054e+00 1.181732432451099157e+03 3.910677156411111355e+01
7.879188957683742611e-01 9.514358235880732151e-01 6.672748961284756808e-01 5.102257765403017675e-02 3.417989349292591128e-01 2.935258554760366678e+01 4.315117144212126554e+00 7.026089541614055634e+02 4.049389541894197464e+01
7.978412865720689862e-01 9.664009281829000209e-01 7.026419877618551579e-01 4.926659965787082845e-02 3.331272144338116026e-01 3.335050932131707668e+01 4.660511788353324469e+00 3.331575684249401093e+02 4.077351344563066959e+01
8.308905917651950856e-01 9.599721260260790645e-01 6.574285750076174217e-01 5.171990432908758761e-02 2.867035322638228356e-01 2.019485256634652615e+01 4.464131961390376269e+00 7.540465339086949825e+02 3.963767180219292641e+01
8.301639663673936465e-01 9.764972767312080082e-01 6.628719497829674845e-01 5.007363657925278239e-02 3.380377848234027427e-01 2.286767101380974054e+01 4.695983937755227267e+00 9.224737853743135929e+02 4.028116375207901001e+01
7.966378967337310879e-01 9.491298446007072620e-01 6.775981122240424259e-01 4.665829650631174441e-02 3.091869000710547044e-01 3.221567636821419001e+01 4.479486920312046649e+00 5.013788228854537010e+02 3.913575498573482037e+01
7.867821941398084329e-01 9.653461892403661926e-01 6.586487976074217876e-01 5.263034585390240216e-02 2.813374568980187007e-01 3.009192275814712048e+01 4.546543352678417804e+00 5.344013756141066551e+02 3.960418335720896721e+01
8.137102298684417701e-01 9.616037473309785311e-01 7.033846486344933480e-01 4.808635133078321966e-02 3.283694280378520736e-01 2.449486154131591320e+01 4.328860676661133944e+00 1.013291397783905268e+03 4.099831086583435535e+01
8.254128329701720945e-01 9.726870284885168472e-01 6.868644943259656355e-01 4.852610958686098819e-02 3.168808030208572490e-01 2.045089755207300186e+01 4.555646108835935237e+00 7.167491183616220951e+02 3.986191040463745594e+01
7.918922636531293691e-01 9.581158333834260965e-01 6.716533279217778984e-01 5.245585491035133913e-02 2.881301946194842478e-01 3.354798916727304459e+01 4.369019693881273092e+00 1.195638277195394039e+03 4.072504655644297600e+01
8.083991722635924804e-01 9.851506061222404798e-01 6.985858109764754298e-01 4.570390501191839983e-02 2.978539773022755854e-01 2.911115943919867277e+01 4.605045447498559597e+00 7.681412061676383018e+02 4.000768582336604595e+01
8.353326940037310022e-01 9.469544004559516948e-01 6.533686252482234780e-01 5.076282358441502190e-02 3.449237772451713702e-01 2.726318090688437223e+01 4.419601543992757620e+00 3.470471070148050785e+02 3.939375668764114380e+01
8.389300489298998631e-01 9.696014505367726022e-01 6.952752279475331587e-01 5.157948816793039848e-02 3.108927175721153402e-01 2.555907820351421833e+01 4.594578016921877506e+00 6.560190908610820770e+02 3.991677366569638252e+01
8.049190325535833246e-01 9.631726484581828451e-01 6.499995197713375195e-01 4.914148806214332921e-02 3.397435411365702929e-01 3.115247731097042561e+01 4.380020349845289651e+00 1.133372740354388952e+03 4.056071677245199680e+01
7.960608694203198388e-01 9.781275992825627652e-01 6.901164837166666732e-01 5.114739739375188943e-02 3.312171932851895595e-01 3.137147237081080675e+01 4.643945362791419562e+00 8.305192097090184689e+02 4.021826495975255966e+01
8.215957619868218265e-01 9.533238071393221880e-01 6.748466518133878767e-01 4.558855533778667646e-02 2.841853001939132484e-01 2.202712912578135729e+01 4.430573348328470829e+00 4.078844480216503143e+02 3.932364999316632748e+01
8.174229349814354784e-01 9.816129824541509619e-01 6.543421942539512370e-01 4.674271680593490574e-02 2.955491685356944620e-01 2.618826424237340689e+01 4.653836949169636306e+00 8.721826739609241486e+02 4.044503580592572689e+01
7.834210810311138529e-01 9.459804117683321412e-01 6.991365672819316313e-01 4.972829286234453638e-02 3.242996983446180814e-01 2.803258066531270742e+01 4.471518048644066212e+00 4.495487689040601254e+02 3.908141054958105087e+01
8.006874902047216302e-01 9.717743035111576777e-01 6.670027722217142241e-01 4.743952468216419693e-02 3.512012211244553428e-01 3.437416849657893181e+01 4.504413193464278820e+00 5.861206828616559505e+02 3.967474784888327122e+01
8.262315308921038826e-01 9.545167432300746269e-01 6.817875997148453715e-01 5.354646148758009094e-02 3.041314818255603236e-01 2.128073899075388908e+01 4.320911787450313568e+00 1.063473475724458694e+03 4.078721295669674873e+01
8.289261308185755794e-01 9.701485568922013636e-01 6.476332441888749125e-01 4.613502230999991238e-02 3.251687552940100145e-01 2.796431475784629583e+01 4.490305069833993912e+00 6.236473392695188522e+02 4.058685591630637646e+01
8.033835170663893299e-01 9.555568518623709373e-01 6.928377307750284153e-01 5.059729791145772121e-02 2.809839604340493846e-01 2.605862939264625311e+01 4.685123922675848540e+00 1.046295827161520720e+03 3.994932173192501068e+01
7.823656755931676088e-01 9.826223681703210033e-01 6.734188677541911305e-01 4.862518752871081151e-02 3.078161597784608849e-01 2.158978143706917763e+01 4.339723175019025270e+00 9.176098222844302654e+02 3.929464219696819782e+01
8.163689636312424502e-01 9.444056530486791834e-01 6.886136657543480144e-01 5.209111859362572372e-02 3.338198677070438602e-01 3.474635371938347816e+01 4.535724628716707230e+00 4.402424465864896774e+02 4.018101718649268150e+01
8.186671840272843337e-01 9.790575574360788069e-01 7.016326143950224470e-01 5.299611983161420237e-02 3.451483364051207703e-01 3.035268717445433140e+01 4.361282967403530719e+00 8.468282517045736313e+02 3.905224993452429771e+01
7.931300705917179172e-01 9.516696205440908773e-01 6.568842931076883662e-01 4.798623585460707469e-02 3.009346238749101565e-01 2.469608807004988194e+01 4.563340586796402754e+00 3.694617192260921001e+02 4.040763567574322224e+01
8.057404671110213190e-01 9.678961959335953269e-01 6.833488263547420338e-01 5.024019991319626788e-02 2.924770403375849259e-01 2.260074824560433626e+01 4.411909160390496076e+00 6.661940197460353374e+02 4.081326077878475189e+01
8.397492411606013452e-01 9.641332494191825475e-01 6.686065243914722789e-01 4.622614167390391715e-02 3.183715607823803806e-01 3.200640321243554354e+01 4.612781222537160275e+00 1.088841664418578148e+03 3.970720413140952587e+01
8.363885589934885179e-01 9.841501924175769522e-01 6.800383158572017583e-01 4.754067072637379460e-02 2.872611259764060176e-01 3.369684629142284393e+01 4.387709009647369207e+00 7.790714551694691181e+02 3.923229626752436161e+01
8.094526804856956304e-01 9.485381315000355196e-01 6.652373483948409438e-01 5.317965909505263655e-02 3.314459814803674687e-01 2.054393611848354340e+01 4.586835472285747173e+00 3.001676933839917183e+02 4.036836690083146095e+01
7.891981197021901151e-01 9.743012396194040692e-01 7.048845314778388049e-01 4.717588599391282084e-02 3.412391202321276018e-01 2.685894172172993422e+01 4.438315321505069910e+00 7.355987386777997017e+02 4.089902300201356411e+01
8.227163537092506695e-01 9.570641889501363408e-01 6.600776877425610367e-01 4.956071732604876157e-02 3.152353337110951337e-01 2.876096497755497694e+01 4.636259177327156422e+00 1.156707440782338381e+03 3.951215843111276627e+01
8.128892584390937648e-01 9.670450349956750680e-01 6.691121900811791701e-01 5.131186020040885004e-02 3.037821105133742261e-01 3.303742820862680674e+01 4.460651835426688194e+00 5.803915833123028278e+02 4.062566689401865005e+01
7.859625423572957903e-01 9.606367378350347819e-01 6.843656531333923709e-01 4.515849900610745260e-02 3.479959010921418461e-01 2.363543535117059946e+01 4.664648900553584276e+00 1.001499408669769764e+03 3.976979417167603970e+01
7.995669270925224170e-01 9.755814178552478788e-01 6.517641407236456352e-01 5.194317783081904560e-02 3.200776566203683560e-01 2.388461797498166561e+01 4.310098881646990954e+00 9.622938277199864388e+02 3.949014562740921974e+01
8.330943092204630140e-01 9.507981301605701319e-01 6.970271493107080829e-01 4.904345487423241584e-02 2.941830749876797046e-01 2.953755497001111507e+01 4.515281509980558994e+00 4.833909426815807819e+02 4.009473613835871220e+01
8.332412481181322716e-01 9.855519295729696649e-01 6.527028894595801045e-01 5.308749323563650285e-02 3.087346959777176325e-01 3.193064687307924032e+01 4.558056583255529759e+00 4.295902580022811890e+02 4.097376365773379803e+01
7.992396158970892506e-01 9.472940481532364787e-01 6.979633765466510820e-01 4.749655455529690207e-02 3.374830330844968418e-01 2.252499190624803305e+01 4.366545788198709310e+00 9.067288077436387539e+02 3.961111620068550110e+01
7.865059110768140016e-01 9.730882409293204471e-01 6.719236772678792713e-01 4.946816236751154505e-02 3.288840122364461438e-01 2.511608978733420372e+01 4.608595801144838688e+00 1.057614169176667929e+03 3.914100697822868824e+01
8.120501877985895067e-01 9.584553492613137049e-01 6.871792045034468277e-01 4.713086192488670501e-02 2.818120106171816408e-01 3.077268889173865318e+01 4.415926914662122726e+00 6.347411066293716431e+02 4.025444836542010307e+01
8.228770174704491680e-01 9.656628344919532259e-01 7.039478522896767121e-01 4.509748944818973981e-02 2.887250464560464080e-01 3.481660974211990833e+01 4.693487197533250388e+00 1.099281938374042511e+03 3.938313121721148491e+01
7.888662371285259933e-01 9.618587210536003740e-01 6.591394034758210063e-01 5.123652287798002858e-02 3.175780632665380909e-01 2.166003745980560780e+01 4.481871424987912356e+00 6.764080426655709743e+02 4.002805212326347828e+01
8.100079591073096053e-01 9.768139729112387259e-01 6.772252307444810437e-01 4.898205621719360636e-02 3.442665453033522116e-01 2.562946524936705828e+01 4.542891569808125141e+00 3.596875987015664577e+02 4.074715378880500793e+01
8.355430734030901974e-01 9.493848500069230756e-01 6.624254110440611631e-01 5.186693261044100084e-02 2.972369150763377599e-01 2.753515061456710100e+01 4.332437035813927473e+00 8.368269816040992737e+02 3.985351510159671307e+01
8.395940696693956484e-01 9.713756648734211963e-01 6.805357424713670556e-01 5.055655393276364123e-02 3.403383929731324531e-01 2.970899101346731186e+01 4.657509379088878632e+00 1.145835096482187510e+03 3.932817696966230869e+01
8.060741798453032736e-01 9.541797805022448342e-01 6.657945878230034920e-01 4.604674744179472479e-02 3.115899778177961821e-01 2.405605401843786240e+01 4.467965483665466309e+00 7.249378798529505730e+02 4.019228984788060188e+01
7.925802860282361584e-01 9.812142121534794814e-01 7.006959346480667872e-01 5.205102311346680027e-02 2.835280682520940898e-01 2.336879156064242125e+01 4.506896916031837286e+00 3.112667379900813103e+02 4.053642251156270504e+01
8.195145015664397903e-01 9.456433378741144757e-01 6.559460078351199153e-01 4.853704236021265384e-02 3.306001310592517339e-01 3.277078441809862852e+01 4.318511117994785486e+00 7.903845199383795261e+02 3.992346882075071335e+01
8.162165324635803909e-01 9.778083493266255255e-01 6.762303523704409347e-01 4.791427072456106578e-02 3.238474942512810095e-01 2.860966338310390711e+01 4.590999482199549675e+00 4.936102026142179966e+02 4.081004475802183151e+01
7.826911566279828314e-01 9.530662285558879621e-01 6.914272141069173205e-01 5.293900126490742181e-02 2.949944167967885611e-01 2.670764012727886438e+01 4.383669945225119768e+00 9.727288646623492241e+02 3.966561271809041500e+01
8.028346542887390136e-01 9.692822321079671566e-01 6.485719957187771056e-01 4.615482504239305783e-02 3.046460660241544494e-01 2.083437646739184856e+01 4.641570698842406806e+00 9.915068490430712700e+02 3.907053448632359505e+01
8.297633695103228124e-01 9.629151209596544803e-01 6.937739603579043957e-01 5.018321104619652417e-02 3.516757748436182829e-01 3.398728664033114910e+01 4.433079917356371524e+00 5.706087523140013218e+02 4.046563743986189365e+01
8.268325706817210019e-01 9.683538348212837876e-01 6.679392306864261331e-01 4.908219708867371522e-02 2.804737621836363992e-01 2.729500623885542154e+01 4.352358498051762226e+00 1.009663063008338213e+03 4.015843166410923004e+01
7.999060763292014098e-01 9.645702275525778191e-01 6.827261223629116360e-01 5.150120024049655021e-02 3.246898156266659341e-01 2.914298477116972208e+01 4.572188082709908841e+00 5.305590072646737099e+02 3.930353486351668835e+01
7.835103488586843135e-01 9.795152474086732397e-01 6.571559714883565828e-01 4.552965346343815223e-02 3.342676858521997918e-01 3.314265019260346889e+01 4.401792931929231045e+00 5.056593636050820351e+02 3.996043979749083519e+01
8.170379670210182743e-01 9.521066302046179430e-01 7.019478230163455068e-01 5.107001736426726446e-02 3.083752974655479262e-01 2.004555857740342617e+01 4.622783665731549085e+00 9.265428540296852589e+02 4.056600846536457539e+01
8.222105284281074900e-01 9.828416823599487318e-01 6.891784273259341509e-01 4.963363034689799447e-02 3.015873306320980274e-01 2.443923965096473694e+01 4.499129635840654728e+00 3.504478764720261097e+02 3.970243133790791035e+01
7.952748859547078553e-01 9.446043119601905680e-01 6.739097431845962882e-01 4.669973557062447045e-02 3.457699238156899946e-01 3.003630086779594421e+01 4.676173578947782516e+00 7.713322335854172707e+02 4.083947789296507835e+01
8.050202084951102455e-01 9.703677599154413302e-01 6.924635202609003004e-01 5.345218807125464572e-02 3.177812341304495636e-01 3.260088089387863874e+01 4.349748560041189371e+00 1.192889713682234287e+03 4.043168747238814831e+01
8.385386642314492933e-01 9.557553791109472119e-01 6.471862070061266126e-01 4.739745134480297800e-02 2.917752549072727408e-01 2.325287553947418928e+01 4.525634310394525350e+00 7.137847912497818470e+02 3.904580105841159821e+01
8.347234216205775548e-01 9.751160471536219898e-01 6.957741025075316887e-01 4.658493716774508853e-02 3.320986882375553395e-01 2.109466881491243839e+01 4.450657683238387285e+00 4.040368158370256424e+02 3.952253809943795204e+01
8.091869876779616000e-01 9.503534203696996085e-01 6.505553112536668348e-01 5.001875539582222724e-02 2.878827133869752419e-01 3.418809832073748112e+01 4.674773408100008965e+00 8.268961387686431408e+02 4.087889868952333927e+01
7.917965799815952499e-01 9.665796959776431496e-01 6.859264389410615337e-01 4.801234349368140031e-02 3.146450070591643167e-01 2.834318407345563173e+01 4.301247660443186405e+00 1.137433125358074903e+03 4.034601718932390213e+01
8.258060478292404971e-01 9.601920789726078320e-01 6.707164198517798770e-01 5.257533497076481710e-02 3.405373348018154722e-01 2.649886765051633120e+01 4.524202242121100781e+00 6.603083152323961258e+02 3.924093786440789700e+01
8.131036960206925457e-01 9.740897373523563774e-01 6.614625778593122840e-01 5.241780226390808928e-02 3.474857028417289162e-01 2.222236172761768103e+01 4.397807642817497253e+00 1.066655806079506874e+03 4.011952964030206203e+01
7.875617760665715172e-01 9.568733418047428163e-01 7.061959069393575206e-01 4.843585686145350511e-02 3.033031708460300901e-01 3.156670497264713049e+01 4.576818390190600994e+00 5.895301493816077709e+02 3.948297030478715897e+01
7.965431366361677146e-01 9.839385583311319738e-01 6.638084059007465232e-01 5.072412243943661553e-02 2.946308931328356362e-01 3.084737421944737434e+01 4.447261963784694849e+00 4.465791913680732250e+02 3.976478416658937931e+01
8.305471041671931287e-01 9.483471733447164098e-01 6.785366320781409666e-01 4.561352258680388683e-02 3.206367943074553972e-01 2.525397511199116707e+01 4.627430897951126276e+00 8.694393608719110489e+02 4.065213647857308388e+01
8.316948792956768699e-01 9.737272139046341257e-01 6.998302990742027996e-01 4.725667854111641891e-02 2.989710489066317867e-01 2.621292491909116507e+01 4.409247685223817825e+00 8.126332098618149757e+02 3.925864064693450928e+01
7.972155134625732442e-01 9.591148334912955598e-01 6.546152879469095964e-01 5.332723863182589619e-02 3.436905813535675591e-01 2.811586370225995779e+01 4.616174440830945969e+00 3.899790239520370960e+02 4.015253887884318829e+01
7.882993006207048570e-01 9.848885954342783133e-01 6.815441931582987278e-01 4.682497686605900655e-02 3.158416948543861236e-01 3.445936484262347221e+01 4.358279790729284286e+00 6.461166274733841419e+02 4.062267861887812614e+01
8.143033437304199040e-01 9.466512246433645972e-01 6.663379470430313978e-01 4.977417620776221352e-02 2.893032493388280058e-01 2.130737019702792168e+01 4.567173353582620443e+00 1.123475753702223301e+03 3.997798645682632923e+01
8.250678317122160932e-01 9.774683283105493059e-01 6.498184799388050381e-01 5.092817453799769467e-02 2.823771565474569867e-01 2.546653260476887226e+01 4.342334957793354988e+00 6.035158434882760048e+02 4.084927690215408802e+01
7.905976283051073805e-01 9.500597110282629210e-01 6.945480360448360591e-01 4.540570919673889844e-02 3.271968957271426670e-01 3.111855407245457172e+01 4.532281729951501248e+00 1.080874103028327227e+03 3.973560677096247673e+01
8.080385308213532403e-01 9.649943768423050461e-01 6.756027574822306425e-01 5.162537151334807561e-02 3.369201211921870609e-01 3.133946959394961596e+01 4.493356401100754738e+00 8.834688303060829639e+02 3.901653562299907207e+01
8.340517220519483299e-01 9.612107696518301658e-01 6.903272035330534351e-01 4.922374812226743002e-02 3.104195740979164841e-01 2.193656120914965868e+01 4.681339322403073488e+00 4.608155110850930214e+02 4.037892353534698486e+01
8.373977336533366955e-01 9.805714552965015818e-01 6.714132680915295692e-01 4.575497631395235992e-02 3.499588266529142788e-01 2.024315733462572098e+01 4.306265631318091813e+00 5.447120460681617260e+02 4.093551175668835640e+01
8.043409290038049386e-01 9.449800697624682888e-01 6.861963796414434213e-01 5.084819640584289924e-02 3.052393727984279437e-01 3.339881408959627151e+01 4.518284191191196619e+00 1.023610964789986610e+03 3.954014953412115574e+01
7.945442497603595333e-01 9.720350924640893675e-01 6.540665629677474557e-01 4.831207468772306945e-02 2.967135816209018340e-01 2.896006389986723661e+01 4.457257942855358479e+00 9.406246516853570938e+02 3.919598635286092758e+01
8.210040504731237476e-01 9.548186974640935354e-01 6.988546415217220531e-01 5.227612153060734457e-02 3.232519664924591862e-01 2.705346300732344389e+01 4.667309689521789373e+00 5.195068451575934887e+02 4.034018938802182674e+01
8.177683658398687827e-01 9.686343442298471773e-01 6.783508707195520238e-01 5.271571867533028644e-02 3.300533020647242743e-01 2.301147452089935541e+01 4.442099082097411333e+00 7.574564295820891857e+02 3.945364015363156796e+01
7.847170615069568589e-01 9.622467274595052356e-01 6.630859595522283767e-01 4.813742263281717976e-02 2.852336240729316796e-01 3.241804501507431269e+01 4.633206994459032835e+00 3.363394696265459061e+02 4.006682284921407700e+01
8.010467865191399639e-01 9.784831568378955513e-01 7.031994024276733146e-01 4.989390319950878783e-02 3.121345896350219973e-01 3.029237809590995312e+01 4.391150877997278990e+00 6.998652119189500809e+02 4.066187056340277195e+01
8.275120732434093629e-01 9.537205298192799052e-01 6.579258692994713886e-01 4.644426160717383262e-02 3.386350586807355123e-01 2.463669451884925365e+01 4.584222647175193011e+00 1.178763284068554640e+03 3.979801695421338081e+01
8.285674232490360946e-01 9.801785530712455730e-01 6.845911396279931171e-01 5.172654890587553844e-02 2.912354562656954138e-01 3.295407722238451242e+01 4.602042842283845303e+00 7.388025543652474880e+02 3.957788368873298168e+01
8.021008097253740088e-01 9.527494296193123047e-01 6.698535290718078405e-01 4.885697707805782691e-02 3.194803143685683855e-01 2.361064950469881296e+01 4.423434882238507448e+00 1.159906621277332306e+03 4.096402935683727264e+01
7.820224025718868210e-01 9.677148753017187355e-01 6.963147169336676434e-01 5.136137507429346799e-02 3.463119564952328866e-01 2.385814054869115353e+01 4.552985205128789126e+00 8.043152824044227600e+02 4.030715494044125080e+01
8.150724015630781416e-01 9.639107624109835015e-01 6.515683413654564937e-01 4.523816500876098878e-02 2.998860120048746358e-01 2.945245518349111080e+01 4.372413483634590925e+00 3.254301032982766628e+02 3.917033740505576134e+01
8.201825640596449585e-01 9.710361959733069259e-01 6.645870610125362843e-01 4.698940819773823191e-02 3.066520172797143617e-01 3.373066581785678864e+01 4.549595638364553274e+00 9.585921085439622402e+02 4.003388020023703575e+01
7.937251129619776746e-01 9.564033045399934485e-01 6.797803715042769479e-01 4.934408840110525440e-02 3.348678880941122760e-01 2.063632078468799591e+01 4.325077030807733536e+00 4.797077625989913940e+02 3.942808251269161701e+01
8.072694443784653728e-01 9.821873435456306423e-01 6.603653120793402387e-01 4.762033672902733078e-02 3.264108612306416135e-01 2.694964196067303419e+01 4.698596674948930740e+00 5.565106183290481567e+02 3.983590345084667206e+01
8.403285914905368470e-01 9.439294618912040802e-01 7.055637326262891307e-01 5.322917396893725450e-02 2.798757988747209158e-01 2.879304285626858473e+01 4.476044975966215311e+00 9.776138520799577236e+02 4.069054099731147289e+01
8.367459214352070962e-01 9.659202543053776457e-01 6.561758949965238452e-01 5.032505387246608702e-02 3.211950512968003713e-01 3.050196596421301365e+01 4.501019875332713305e+00 8.927542967721819878e+02 4.024505398608744144e+01
8.107349582262337595e-01 9.595531435482204108e-01 7.014328379914164247e-01 4.627876930909231856e-02 2.929501151453703378e-01 2.490398922003805637e+01 4.323573150858282865e+00 4.154088967479765415e+02 3.935744214430451393e+01
7.895418223239482058e-01 9.757588331125677250e-01 6.688350715100764843e-01 5.281482999205589640e-02 3.027426966793835272e-01 2.281033382285386324e+01 4.650004273280501366e+00 6.207005077041685581e+02 3.989029312692582607e+01
8.240142609052359957e-01 9.510167119506746092e-01 6.840870475009083185e-01 4.777271969096735099e-02 3.491687023576349191e-01 3.215742364991456270e+01 4.474521304294467150e+00 1.043340967409312725e+03 4.052662370353937149e+01
8.113743652276694807e-01 9.832637348607182748e-01 6.931213203988969562e-01 4.867781516389921292e-02 3.422779420392587646e-01 2.776201406028121710e+01 4.647388182580471039e+00 6.906546352431178093e+02 3.964806625992059708e+01
7.853689023353159770e-01 9.476928605031221808e-01 6.483164228297769727e-01 5.217597255289554981e-02 3.140620105808600848e-01 2.591495105531066656e+01 4.427961474657058361e+00 1.113294214848428965e+03 4.075337434373795986e+01
7.980365474767983081e-01 9.747376461964101235e-01 6.879603173010051531e-01 4.592150614636018868e-02 2.861443227829411629e-01 2.144779467955231667e+01 4.598362728953361511e+00 8.510349520482122898e+02 4.047152996435761452e+01
